SMILES,type,temp,pCMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,fold
CCCCCCCCCCCCCCCC1=NCC[N+]1(CCCCCC[N+]1(CCNCCN)CCN=C1CCCCCCCCCCCCCCC)CCNCCN.[Br-].[Br-],gemini cationic,,,30.9,,,,,9
CCCCCCCCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,36.4,,,,,9
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,32.7,,,,,9
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCCCCCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,33.2,,,,,9
CCCCCCCCCCCCCCCCOc1ccc[n+](CC(O)C[n+]2cccc(OCCCCCCCCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,,,,,,,,9
CCCCCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,43,,,,,9
CCCCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,36.7,,,,,9
CCCCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCCCCCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,30.6,,,,,9
CCCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,42,,,,,9
CCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,32.8,,,,,9
CCCCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCCCCCC(=O)OCC[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,32.6,,,,,9
CCCCCCCCCCCCOC(=O)C(C)[N+](C)(C)CC[N+](C)(C)C(C)C(=O)OCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,32,,,,,9
CCCCCCCCCCCC[N+](C)(C)CC(=O)NCCN(CCNC(=O)C[N+](C)(C)CCCCCCCCCCCC)C(=O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-].[Cl-],gemini cationic,,,45,,,,,9
CCCCCCCCCCCC[N+](C)(C)CC(=O)NCCN(CCNC(=O)C[N+](C)(C)CCCCCCCCCCCC)CCNC(=O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-].[Cl-],gemini cationic,,,42,,,,,9
CCCCCCCCCCCC[N+](C)(C)CC(=O)OCCOC(=O)C[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,29.1,,,,,9
CCCCCCCCCCCC[N+](C)(C)CC(=O)OCCOCCOC(=O)C[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,30.7,,,,,9
CCCCCCCCCCCC[N+](C)(C)CC(=O)OCCOCCOCCOC(=O)C[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,30.9,,,,,9
CCCCCCCCCCCC[N+](C)(C)CC(O)COC(=O)CCCCC(=O)OCC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,31.4,,,,,9
CCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](CC)(CC)CC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-].[Cl-],gemini cationic,,,34,,,,,9
CCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](CCCCCC)(CCCCCC)CC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-].[Cl-],gemini cationic,,,30,,,,,9
CCCCCCCCCCCC[N+](C)(C)CCC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,40.9,,,,,9
CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,41,,,,,9
CCCCCCCCCCCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)NCC[N+](C)(C)CCCCCCCCCCCC)CCN(CCC(=O)NCC[N+](C)(C)CCCCCCCCCCCC)CCC(=O)NCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-].[Br-],gemini cationic,,,47.6,,,,,9
CCCCCCCCCCCC[N+](C)(C)CCOC(=O)C(=O)OCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,,24.9,,,,,9
CCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,34.9,,,,,9
CCCCCCCCCCCC[N+](C)(C)CCOC(=O)CCCCCCC(=O)OCC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,39.2,,,,,9
CCCCCCCCCCCC[N+](CCO)(CCO)CCCCCCCCCC[N+](CCO)(CCO)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,36.3,,,,,9
CCCCCCCCCCCC[N+](CCO)(CCO)CCCCCCCC[N+](CCO)(CCO)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,36,,,,,9
CCCCCCCCCCCC[N+](CCO)(CCO)CCCCCC[N+](CCO)(CCO)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,36.3,,,,,9
CCCCCCCCCCCC[N+](CCO)(CCO)CCCC[N+](CCO)(CCO)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,35.6,,,,,9
CCCCCCCCCCCC[NH+](CCCCCCCCCCCC)CCCCCC[NH+](CCCCCCCCCCCC)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,30.9,,,,,9
CCCCCCCCCCCC[NH+](CCCCCCCCCCCC)CCC[NH+](CCCCCCCCCCCC)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,32.9,,,,,9
CCCCCCCCCCCC[NH+](CCCCCCCCCCCC)CC[NH+](CCCCCCCCCCCC)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,33.9,,,,,9
CCCCCCCCCCOC(=O)C(C)[N+](C)(C)CC[N+](C)(C)C(C)C(=O)OCCCCCCCCCC.[Br-].[Br-],gemini cationic,,,28.5,,,,,9
CCCCCCCCCC[N+](C)(C)CC(O)COCCOCC(O)C[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],gemini cationic,,,32.6,,,,,9
CCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,40,,,,,9
CCCCCCCCCC[N+](C)(C)CCCNC(=[NH2+])N(C)C.[Br-].[Br-],gemini cationic,,,33.7,,,,,9
CCCCCCCCCC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,39.6,,,,,9
CCCCCCCCCC[N+](C)(C)CCOC(=O)CCCCCCC(=O)OCC[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,32,,,,,9
CCCCCCCCOC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)OCCCCCCCC.[Cl-].[Cl-],gemini cationic,,,43,,,,,9
CCCCCCCCOC(=O)C[N+](CC)(CC)c1ccc(C=NCCN=Cc2ccc([N+](CC)(CC)CC(=O)OCCCCCCCC)cc2)cc1.[Cl-].[Cl-],gemini cationic,,,39.7,,,,,9
CCCCCCCC[N+](C)(C)CCCNC(=[NH2+])N(C)C.[Br-].[Br-],gemini cationic,,,35.9,,,,,9
CCCCCCCCCCCC(=O)N(CCO)CCO,non-ionic,25,3.578396073,34.7,0.00000375,0.44,37.1,4.38,3
CCCCCCCCC(O)CO,non-ionic,25,2.638272164,23.2,0.0000051,0.33,48.6,3.59,0
CCCCCCCCCCCCCCCCCCN(C)C(=O)COCOCOCO,non-ionic,20,5.54515514,32.3,0.00000397,0.418271805,39.7,6.46,0
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,4.568636236,35.3,0.00000278,0.6,36.7,5.62,0
CCCCCCCCCCCCN(C)C(=O)COCOCOCO,non-ionic,20,3.835647144,34.4,0.00000399,0.416175205,37.6,4.78,1
CCCCCCCCCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,3.045757491,30,0.000003,0.55,42,4.28,1
CCCCCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,1.13076828,32,0.0000027,0.62,40,2.46,1
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.779891912,31.8,0.0000044,0.38,40.2,,4
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.769551079,32.8,0.0000038,0.44,39.2,,4
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,25,3.602,29.8,0.0000029,,42,,5
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,25,3.553,31.8,0.0000026,,40,,5
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,25,3.523,33.3,0.0000025,,38.5,,6
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,25,3.481,34.8,0.0000022,,37,,6
CCCCCCCCCCC(O)CO,non-ionic,25,3.744968837,22.5,0.0000063,0.26,49.3,4.56,7
CCCCCCCCCCOCCOCCOCCOCCOCCO,non-ionic,25,3.119186408,,0.00000311,0.53,,,1
COCCOCCOC(=O)NC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC(=O)OCCOCCOC,non-ionic,25,4.61978875828839,19,0.00000415,0.4,,,6
COCCOCCOC(=O)NC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC(=O)OCCOCCOC,non-ionic,25,3.82390874094432,17.8,0.0000024,0.69,,,6
COCCOCCOC(=O)NC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC(=O)OCCOCCOC,non-ionic,25,2.00877392430751,21,0.00000245,0.67,,,6
COCCOCCOCCOC(=O)NC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC(=O)OCCOCCOCCOC,non-ionic,25,4.95860731484178,20.7,0.00000553,0.3,,,7
COCCOCCOCCOC(=O)NC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC(=O)OCCOCCOCCOC,non-ionic,25,4.04575749056068,20.4,0.00000333,0.5,,,7
COCCOCCOCCOC(=O)NC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC(=O)OCCOCCOCCOC,non-ionic,25,2.85387196432176,20.7,0.00000294,0.56,,,7
CCCCCCCCCC(=O)N(C)CC(O)CO,non-ionic,25,3.63638802010786,37.9,0.00000414,0.4,33.9,3.29,2
CCCCCCCCCC(=O)CC(=O)NC1CCOC1=O,non-ionic,25,4.013228266,43.8,0.00000376,0.44,28.2,6.01,5
CCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.455931956,34.4,0.00000367,0.45,37.6,6.295940429,4
CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.045757491,33.8,0.00000333,0.5,38.2,6.00309311,4
CCCCCCCCCCCC(=O)N(C)CC(O)CO,non-ionic,25,3.630784143,26.1,0.00000434,0.38,45.87,4.67,3
CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCSCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,3.744727495,28,0.00000183,0.91,44,6.11,3
CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCSCC[Si](C)(O[Si](C)(C)c1ccccc1)O[Si](C)(C)c1ccccc1,non-ionic,25,4.617982957,40.4,0.00000097,1.71,32.1,6.43,3
CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCSCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,4.15490196,26.7,0.00000165,1.01,45.3,6.47,3
CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCSCC[Si](O[Si](C)(C)c1ccccc1)(O[Si](C)(C)c1ccccc1)O[Si](C)(C)c1ccccc1,non-ionic,25,4.787812396,35.4,0.00000162,1.03,37.1,6.26,3
C[SiH](O[SiH](C)O[SiH](C)O[Si](C)(CCCOCC1CO1)O[Si](C)(C)C)O[SiH](C)O[Si](C)(C)C,non-ionic,25,3.380906669,31.2,0.00000061,2.72,40.8,3.38,3
C[SiH](O[SiH](C)O[SiH](C)O[Si](C)(CCCOCC1CO1)O[Si](C)(C)C)O[SiH](C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,non-ionic,25,3.448550002,29.7,0.00000044,3.78,42.3,3.42,3
C[SiH](O[SiH](C)O[SiH](C)O[Si](C)(CCCOCC1CO1)O[Si](C)(C)C)O[SiH](C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,non-ionic,25,3.485452247,29,0.00000037,4.48,43,3.48,3
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(C)C,non-ionic,25,3.903089987,25.2,0.00000278,0.6,47.3,5.69,5
CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,4.030118356,22.1,0.00000246,0.68,50.4,5.87,5
CCCC[Si](C)(C)CCCSCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,non-ionic,25,4.189767482,37.9,0.00000199,0.84,34.6,5.42,5
CCC[Si](C)(C)CCCSCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,non-ionic,25,4.140261434,30.4,0.00000216,0.77,42.1,5.76,5
CC[Si](C)(C)CCCSCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,non-ionic,25,4.090443971,27.9,0.00000242,0.69,44.6,5.81,5
CC[Si](C)(CC)CCCSCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,non-ionic,25,4.149966742,39.8,0.00000198,0.84,32.7,5.28,5
CC[Si](CC)(CC)CCCSCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,non-ionic,25,4.179798541,41.6,0.00000186,0.89,30.9,5.11,5
CCCCCCCCCCCCOCCOCCO,non-ionic,25,4.48148606,26.27,0.00000473,0.25,45.7,5.434316688,5
CCCCCCCCCCCCOCCOCCOCCO,non-ionic,25,4.283996656,27.7,0.00000398,0.42,44.1,5.353446115,4
CCCCCCCCCCCCOCCOCCOCCOCCO,non-ionic,25,4.193820026,28.4,0.00000363,0.46,43.3,,4
CCCCCCCCCCCCOCCOCCOCCOCCOCCO,non-ionic,25,4.193820026,30.3,0.00000331,0.5,41.5,5.342155559,4
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,3.962573502,34.6,0.00000252,0.66,37.2,5.17201752,4
CCCCCCCCC(O)CCO,non-ionic,25,2.638272164,23.4,0.0000053,0.32,48.4,3.59,0
CCCCCCCCCCCCC(O)CCO,non-ionic,25,4.886056648,26.5,0.0000051,0.33,45.5,5.77,5
CCCCCCCCOCCO,non-ionic,25,2.30980392,26.8,0.0000052,0.32,45,3.17,4
CCCCCCCC(O)CO,non-ionic,25,2.30980392,26.7,0.0000052,0.32,45.27,3.162028863,3
CCCCCCCCOCCOCCOCCO,non-ionic,25,2.124996646,27,0.0000052,0.32,45,3.151923428,4
COCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,4.319664487,22.5,0.00000547,0.3,50,5.23,9
COCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,3.869666232,23.1,0.00000392,0.48,49.4,5.08,9
COCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,4.110138279,23.6,0.00000379,0.44,48.9,5.31,0
COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,3.838631998,21.5,0.00000348,0.44,51,5.31,0
COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,4.010105436,21.2,0.00000308,0.54,51.3,5.84,0
CCCCCCCCCCC(=O)N(CCO)CCO,non-ionic,25,3.578396073,,,,,,1
CCCCCCCCCCC(=O)NCCOCCOCCOCCO,non-ionic,25,3.301029996,,,,,,1
CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.508638306,,,,,,1
CCCCCCCCCCCCCOCCOCCOCCOCCOCCO,non-ionic,25,4.30980392,,,,,,1
CCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,3.522878745,,,,,,1
CCCCCCCCCCOCCOCCOCCOCCO,non-ionic,25,3.167491087,,,,,,1
CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,2.886056648,35.9,0.00000396,0.42,36.1,3.6,1
C[Si](C)(C)O[Si](C)(CCCOCCOCCOCCOCCO)O[Si](C)(C)C,non-ionic,23,4.102372909,,,,,,1
C[Si](C)(C)O[Si](C)(CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O[Si](C)(C)C,non-ionic,23,3.200659451,,,,,,1
OCCN(CCO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,20,3.795880017,,,,,,1
OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,20,3.214670165,,,,,,1
CC[Si](CC)(CC)O[Si](C)(CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O[Si](CC)(CC)CC,non-ionic,25,3.04575749056068,28.2,0.00000141,1.178,43.8,5.51,1
C[Si](C)(C)O[Si](C)(CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O[Si](C)(C)C,non-ionic,25,2.744727495,28,0.00000182,0.91,44,5.12,2
C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,2.920818754,25.8,0.00000173,0.96,46.2,4.9,2
C[Si](C)(C)O[Si](CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)(O[Si](C)(C)C)O[Si](C)(C)C,non-ionic,25,3.15490196,26.7,0.00000165,1.01,45.3,5.49,2
CC(C)COCCOCCOCCOCCOCCOCCO,non-ionic,30,0.0555173278498314,35,,,,,2
CCC(CC)COCCOCCOCCOCCOCCOCCO,non-ionic,30,1.03151705144607,33.6,,,,,2
CCCC(CCC)COCCOCCOCCOCCOCCOCCO,non-ionic,30,1.69897000433602,31.7,,,,,2
CCCCC(CCCC)COCCOCCOCCOCCOCCOCCO,non-ionic,25,2.54668165995296,28.3,,,,,2
CCCCC(CCCC)COCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,30,2.5543957967264,32.6,,,,,2
CCCCOCCOCCOCCOCCOCCOCCO,non-ionic,30,0.119186407719209,34.3,,,,,2
CCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,non-ionic,20,4.74472749489669,33,,,,,2
CCCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,non-ionic,20,4.85387196432176,34.13,,,,,2
CCCCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,non-ionic,20,4.95860731484178,27.83,,,,,2
CCCCCCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,non-ionic,20,5.22184874961636,26.5,,,,,2
CCCCCCCCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,non-ionic,20,5.19382002601611,33.4,,,,,2
CCCCCCCCCCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,non-ionic,20,5.23657200643706,29,,,,,2
CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,non-ionic,24.85,5,,,,,,3
CCCCCCCCCCCCCCCC(=O)OCCOCCOCCOCCOCC(OCCOCCOCCOCCO)[C@H]1OC[C@@H](OCCOCCOCCOCCO)[C@@H]1OCCOCCOCCOCCO,non-ionic,24.85,4.638272164,,,,,,3
CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,24.85,5.408935393,,,,,,3
CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,24.85,4.698970004,,,,,,3
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,24.85,5.698970004,,,,,,3
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,24.85,4.22184875,,,,,,3
CCCCCC(=O)CC(=O)NC1CCOC1=O,non-ionic,25,2.663540266,,,,,,5
CCCCCCCCCCCC(=O)NC1CCOC1=O,non-ionic,25,5.397940009,,,,,,5
CCCCCCCCCCCCCCCC(=O)NC1CCOC1=O,non-ionic,25,6.795880017,,,,,,5
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.638272164,38.8,0.00000231,0.72,33.2,6.639191351,4
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.508638306,39.8,0.00000205,0.81,32.2,6.551059021,4
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.408935393,44.8,0.00000138,1.2,27.2,6.322818129,4
CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5,32.2,,,39.8,,4
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,4.060480747,30.8,,,41.2,,4
CCCCCCCCCCOCCOCCOCCO,non-ionic,25,3.22184875,,,,,,5
CCCCCCCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,2.004364805,31.8,,,40.2,,4
COCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,1.886056648,,,,,,5
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,non-ionic,25,4.305,,,,,,6
CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,non-ionic,25,4.116,,,,,,6
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCO)cc1,non-ionic,25,4.013,,,,,,6
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCO)cc1,non-ionic,25,3.886,,,,,,6
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCO)cc1,non-ionic,25,3.824,,,,,,6
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,25,3.959,,,,,,6
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,25,4.119,,,,,,6
CC(C)CCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOP(=O)(O)O)cc1,non-ionic,25,1.744968837,,,,,,6
CC(C)CCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOP(=O)(O)O)cc1,non-ionic,25,1.795880017,,,,,,6
CCCCCCCCCc1ccc(OCCOCCO)cc1,non-ionic,25,3.377,,,,,,6
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCO)cc1,non-ionic,25,3.328,,,,,,6
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,25,3.301,,,,,,6
CCCCCCCCC=COCCOCCOCCOCCOCCOCCO,non-ionic,25,2.546987609,,,,,,7
